transaction_id,transaction_amount,transaction_type,transaction_location,account_age_days,card_present,previous_fraudulent_transactions,is_fraud,transaction_date
1708,2161.17,Bank Transfer,Los Angeles,492,1,3,0,2023-05-18
1709,6196.26,Bank Transfer,Chicago,3581,0,4,0,2023-04-05
1710,6502.36,ATM,New York,3008,0,3,0,2023-05-18
1711,1521.1,POS,New York,970,0,4,0,2023-01-19
1712,614.43,ATM,Los Angeles,581,0,1,0,2023-10-19
1713,7807.84,ATM,Houston,2825,1,2,0,2023-06-25
1714,4598.54,Online,New York,2306,1,4,0,2023-11-17
1715,582.58,Online,New York,1212,0,2,0,2023-11-10
1716,9948.67,Online,Houston,230,0,3,0,2023-06-26
1717,578.75,POS,Los Angeles,189,0,1,0,2023-08-03
1718,6950.66,Online,New York,3487,1,4,0,2023-04-09
1719,9836.81,Online,Houston,2058,1,3,0,2023-01-26
1720,2392.56,POS,New York,3186,1,0,1,2023-06-12
1721,1423.35,POS,Chicago,3148,0,3,0,2023-05-07
1722,1214.73,Bank Transfer,Phoenix,2724,1,2,0,2023-01-12
1723,3033.45,Online,Chicago,502,1,1,0,2023-01-12
1724,1011.36,Online,New York,2133,1,1,0,2023-10-29
1725,6921.92,Online,Los Angeles,49,1,3,0,2023-05-27
1726,623.86,Bank Transfer,Phoenix,3567,1,0,0,2023-05-01
1727,5094.71,Online,Chicago,2886,0,2,0,2023-05-12
1728,9966.97,Bank Transfer,Houston,3056,0,3,0,2023-08-15
1729,8139.89,ATM,Los Angeles,689,0,3,0,2023-04-27
1730,6152.58,Bank Transfer,Chicago,387,0,1,0,2023-10-31
1731,3063.23,ATM,Houston,970,1,2,0,2023-09-19
1732,6239.33,Online,New York,3461,0,0,0,2023-12-10
1733,5270.89,ATM,Houston,1006,0,1,0,2023-11-08
1734,4261.41,Bank Transfer,Chicago,2266,0,3,0,2023-05-29
1735,1307.97,POS,Chicago,1725,1,1,0,2023-12-29
1736,8866.16,ATM,New York,2005,0,1,0,2023-10-20
1737,4498.4,ATM,Houston,3053,1,4,0,2023-02-04
1738,1947.03,Online,Houston,3418,1,1,1,2023-12-31
1739,3678.23,Bank Transfer,New York,3302,1,1,0,2023-03-28
1740,4141.88,ATM,Houston,2303,0,2,0,2023-04-18
1741,8275.55,ATM,New York,2284,1,1,0,2023-02-13
1742,7336.41,ATM,Los Angeles,3098,0,0,0,2023-08-06
1743,7693.28,ATM,Chicago,1608,0,3,0,2023-06-09
1744,111.3,POS,Los Angeles,3333,0,2,0,2023-04-25
1745,4162.12,Bank Transfer,Phoenix,1790,1,1,0,2023-07-01
1746,4813.96,Online,Phoenix,271,1,0,0,2023-06-27
1747,192.9,Online,Phoenix,123,0,3,0,2023-12-14
1748,2598.87,POS,New York,2704,1,2,0,2023-07-31
1749,7603.14,Bank Transfer,Houston,1281,1,0,0,2023-12-09
1750,1371.96,ATM,Los Angeles,1445,1,1,0,2023-11-01
1751,5353.57,POS,Los Angeles,259,0,4,0,2023-06-22
1752,2152.8,Bank Transfer,Los Angeles,948,1,4,0,2023-11-15
1753,122.2,ATM,Los Angeles,2095,1,2,0,2023-02-16
1754,2412.77,POS,Phoenix,863,0,0,0,2023-01-07
1755,9758.76,Bank Transfer,Los Angeles,525,1,3,0,2023-10-29
1756,8015.57,Online,Houston,888,0,0,0,2023-11-26
1757,9595.81,Online,Phoenix,208,1,4,0,2023-01-29
1758,4879.05,Bank Transfer,Los Angeles,3383,1,2,0,2023-01-12
1759,1098.25,Online,New York,2795,1,1,0,2023-07-22
1760,5480.05,Bank Transfer,Chicago,149,1,0,0,2023-06-08
1761,4544.32,ATM,Chicago,438,1,4,0,2023-12-19
1762,8443.73,Bank Transfer,Chicago,2203,1,3,0,2023-04-10
1763,981.73,ATM,Phoenix,3162,0,2,1,2023-11-11
1764,4882.92,POS,Los Angeles,1722,1,1,0,2023-01-25
1765,1501.34,Bank Transfer,Phoenix,358,1,0,0,2023-10-06
1766,3247.43,POS,Houston,3246,1,3,0,2023-11-28
1767,7373.83,Online,New York,1241,0,1,0,2023-11-28
1768,4760.71,ATM,New York,1931,0,4,1,2023-09-09
1769,3759.51,Bank Transfer,Chicago,456,0,4,0,2023-12-10
1770,3945.37,POS,Chicago,2824,1,3,0,2023-03-17
1771,4595.01,ATM,Chicago,1633,1,4,0,2023-09-05
1772,7850.38,ATM,Los Angeles,629,0,2,0,2023-07-12
1773,8920.95,Online,Houston,3271,0,3,0,2023-10-04
1774,9553.39,Online,Houston,2880,0,4,0,2023-06-03
1775,7869.25,ATM,Houston,486,1,0,0,2023-03-19
1776,3154.75,ATM,Houston,2581,0,4,0,2023-03-08
1777,6881.66,Bank Transfer,Chicago,200,1,2,0,2023-05-15
1778,4376.59,ATM,New York,371,1,1,0,2023-02-18
1779,2547.45,Bank Transfer,Chicago,1014,1,1,0,2023-08-13
1780,8408.87,ATM,Houston,1983,0,4,0,2023-06-19
1781,385.23,Online,Chicago,2901,1,1,0,2023-01-17
1782,9017.72,Bank Transfer,Houston,1472,0,4,0,2023-09-14
1783,4615.31,POS,Phoenix,248,0,2,0,2023-11-23
1784,6372.38,Online,New York,788,0,1,0,2023-05-19
1785,6593.88,Bank Transfer,Phoenix,2312,0,0,0,2023-07-28
1786,8951.28,Bank Transfer,Los Angeles,3130,1,4,0,2023-05-28
1787,6367.06,POS,Chicago,3374,1,1,0,2023-04-17
1788,6139.72,Bank Transfer,Los Angeles,2079,1,2,0,2023-12-24
1789,667.45,ATM,Chicago,1522,1,2,1,2023-12-28
1790,5184.56,POS,Phoenix,1273,0,0,0,2023-11-18
1791,1502.54,Online,Houston,605,0,2,1,2023-02-03
1792,7374.6,Online,Houston,3343,0,2,0,2023-02-14
1793,5122.71,ATM,Chicago,1690,0,1,0,2023-02-11
1794,6802.6,Online,Houston,1418,1,4,0,2023-05-07
1795,417.69,Bank Transfer,Phoenix,1821,0,3,0,2023-04-07
1796,848.84,Bank Transfer,Houston,502,1,2,0,2023-12-24
1797,7163.52,ATM,Phoenix,3156,0,2,0,2023-07-01
1798,721.77,Online,Los Angeles,3437,0,3,0,2023-02-25
1799,713.5,Online,Phoenix,2934,0,2,0,2023-01-26
1800,122.07,ATM,New York,549,0,1,0,2023-08-26
1801,9565.06,POS,New York,1366,1,1,0,2023-04-18
1802,7375.35,Online,New York,839,1,3,0,2023-10-25
1803,3533.16,POS,Chicago,1431,1,2,0,2023-09-07
1804,2966.06,Online,Chicago,1449,1,2,0,2023-02-10
1805,3497.68,Online,Chicago,3165,0,4,0,2023-01-12
1806,7746.76,Online,Phoenix,848,0,2,0,2023-04-21
1807,6614.04,Online,Chicago,614,1,1,0,2023-09-29
1808,1852.77,Bank Transfer,Los Angeles,412,1,0,0,2023-05-09
1809,1741.92,POS,New York,2480,0,0,0,2023-03-31
1810,984.86,POS,Phoenix,678,0,0,0,2023-05-30
1811,6603.37,Online,New York,159,1,0,0,2023-02-18
1812,7643.96,Online,Chicago,2062,1,2,0,2023-10-01
1813,2651.2,POS,Phoenix,373,1,2,0,2023-12-30
1814,210.43,Bank Transfer,Houston,2273,0,4,0,2023-09-17
1815,822.63,ATM,Los Angeles,3577,1,2,0,2023-06-04
1816,9678.63,ATM,Chicago,1097,1,0,0,2023-09-09
1817,2955.15,POS,Chicago,3321,1,3,0,2023-09-08
1818,7692.46,Online,Los Angeles,2559,1,3,0,2023-05-25
1819,6247.01,Online,Los Angeles,603,1,1,1,2023-11-11
1820,3820.01,Bank Transfer,Houston,216,0,1,0,2023-08-15
1821,2057.67,ATM,Chicago,1997,1,2,0,2023-06-25
1822,1214.74,Bank Transfer,Chicago,1565,0,3,0,2023-01-09
1823,6150.51,ATM,New York,1841,1,0,0,2023-09-09
1824,7746.56,POS,Phoenix,1963,1,0,0,2023-02-06
1825,6439.4,ATM,Phoenix,3036,1,0,0,2023-12-12
1826,5303.49,Bank Transfer,New York,3292,0,2,0,2023-04-23
1827,420.47,Bank Transfer,Phoenix,2888,0,2,0,2023-11-30
1828,9684.92,Bank Transfer,Los Angeles,727,0,4,0,2023-01-16
1829,7987.34,POS,Phoenix,1245,1,0,0,2023-06-22
1830,2928.93,ATM,Phoenix,3461,1,0,0,2023-08-02
1831,9799.72,ATM,New York,2602,0,2,0,2023-09-13
1832,6019.21,Bank Transfer,Houston,1066,0,2,0,2023-05-27
1833,5824.64,ATM,Phoenix,676,1,4,0,2023-12-20
1834,7480.98,Online,Phoenix,2921,0,4,0,2023-04-28
1835,8117.89,Online,Houston,283,1,1,0,2023-04-15
1836,6565.13,Online,New York,1082,0,3,0,2023-03-18
1837,1281.83,ATM,Houston,2882,0,0,0,2023-06-16
1838,3383.34,POS,New York,2585,0,0,0,2023-07-20
1839,9280.91,POS,Los Angeles,3145,1,4,0,2023-12-08
1840,2246.93,POS,New York,1909,1,4,0,2023-08-28
1841,3722.3,POS,Los Angeles,2971,0,1,0,2023-09-09
1842,4321.34,Online,Los Angeles,1153,1,3,0,2023-06-29
1843,4394.61,Online,New York,2890,1,1,0,2023-08-21
1844,6129.78,Bank Transfer,Chicago,3498,1,3,0,2023-01-10
1845,9430.82,ATM,New York,948,1,0,0,2023-06-28
1846,2407.69,ATM,Phoenix,665,0,1,0,2023-08-31
1847,1215.89,POS,Phoenix,1718,1,4,0,2023-09-11
1848,1975.51,Online,Chicago,1149,1,1,0,2023-06-11
1849,8869.36,POS,Los Angeles,67,0,1,0,2023-01-15
1850,6458.46,Bank Transfer,Chicago,2054,1,0,0,2023-11-12
1851,2859.78,ATM,Phoenix,637,1,4,0,2023-09-05
1852,8159.65,ATM,Chicago,314,1,4,0,2023-12-18
1853,8613.84,POS,New York,3398,0,2,0,2023-09-10
1854,8465.3,Bank Transfer,Chicago,565,0,2,0,2023-08-15
1855,9189.35,ATM,Los Angeles,1602,1,2,0,2023-02-27
1856,2523.16,Bank Transfer,New York,826,1,0,0,2023-07-11
1857,7550.66,Bank Transfer,Houston,2554,0,1,0,2023-08-14
1858,4605.93,POS,Phoenix,1106,0,4,0,2023-03-18
1859,8420.14,Online,Phoenix,1026,0,4,0,2023-09-12
1860,7285.18,POS,Chicago,2252,1,1,0,2023-06-10
1861,7764.7,Online,New York,662,1,4,0,2023-08-31
1862,6561.96,Bank Transfer,Houston,805,0,1,0,2023-12-19
1863,1775.11,Online,New York,2452,1,0,0,2023-04-07
1864,5450.72,Bank Transfer,Phoenix,3175,1,0,0,2023-04-04
1865,9846.71,ATM,New York,536,1,0,0,2023-02-23
1866,9373.94,ATM,Houston,1392,1,1,0,2023-10-27
1867,432.69,ATM,Chicago,1236,1,1,0,2023-10-05
1868,1648.98,POS,Los Angeles,2625,1,3,0,2023-10-01
1869,1318.16,POS,New York,3281,1,4,0,2023-02-18
1870,7260.07,Bank Transfer,Los Angeles,2811,0,4,0,2023-03-28
1871,8178.04,ATM,Phoenix,1921,0,3,0,2023-01-10
1872,2135.9,POS,Chicago,2165,0,3,0,2023-06-05
1873,5059.02,ATM,Chicago,628,0,0,0,2023-06-14
1874,8407.19,POS,New York,749,0,3,0,2023-12-01
1875,7328.28,Online,Chicago,3550,0,1,0,2023-03-26
1876,5422.83,Online,New York,105,0,2,0,2023-01-18
1877,5903.89,ATM,New York,2543,0,1,0,2023-03-30
1878,5084.1,Bank Transfer,Los Angeles,46,0,3,0,2023-05-26
1879,2976.19,POS,Chicago,2871,1,4,0,2023-06-23
1880,5650.65,POS,New York,1355,1,1,0,2023-09-10
1881,6889.16,Online,Los Angeles,1240,0,4,0,2023-11-03
1882,8733.36,Online,Houston,982,1,1,0,2023-01-16
1883,6363.28,Bank Transfer,Los Angeles,960,1,4,0,2023-12-06
1884,7611.45,Bank Transfer,Los Angeles,1516,0,1,0,2023-05-23
1885,1601.56,Bank Transfer,New York,1837,0,4,0,2023-08-30
1886,4616.11,ATM,Phoenix,2893,0,2,0,2023-04-10
1887,94.31,Online,Phoenix,2497,1,0,0,2023-11-06
1888,2467.54,ATM,Phoenix,2584,1,1,0,2023-05-19
1889,7264.89,Online,Los Angeles,2559,0,2,0,2023-09-07
1890,9918.11,Online,New York,1482,1,0,0,2023-10-29
1891,992.68,POS,Chicago,3619,1,1,0,2023-09-01
1892,4015.54,Online,Los Angeles,1560,1,2,0,2023-08-06
1893,8000.91,Online,Los Angeles,2588,0,2,0,2023-03-26
1894,2041.15,ATM,New York,1508,1,2,0,2023-06-12
1895,5551.29,Online,Houston,2064,1,3,0,2023-12-31
1896,7330.98,ATM,Los Angeles,3643,1,4,0,2023-03-08
1897,6160.24,Bank Transfer,Houston,2001,1,0,0,2023-04-18
1898,1881.06,Online,Houston,2291,1,4,0,2023-11-12
1899,3554.49,Online,Phoenix,1974,1,4,1,2023-04-06
1900,7838.13,ATM,New York,3279,1,4,0,2023-03-25
1901,5542.71,Bank Transfer,Houston,912,0,2,0,2023-12-12
1902,53.29,POS,New York,1295,0,4,0,2023-12-20
1903,7610.15,Bank Transfer,Phoenix,2809,1,3,0,2023-12-02
1904,354.08,ATM,New York,1803,0,1,0,2023-03-22
1905,7457.59,Bank Transfer,Los Angeles,2753,1,2,0,2023-12-03
1906,2025.6,ATM,Houston,1754,1,0,0,2023-09-25
1907,9580.78,ATM,New York,115,1,1,0,2023-03-18
1908,3680.04,POS,Chicago,1604,0,1,0,2023-03-03
1909,3269.99,Online,New York,1323,1,1,0,2023-04-27
1910,1489.73,ATM,Houston,1861,1,4,0,2023-10-16
1911,3056.74,ATM,Phoenix,3555,0,4,1,2023-08-26
1912,8766.63,POS,Phoenix,2445,0,2,0,2023-02-02
1913,9963.35,ATM,Houston,2442,1,4,0,2023-02-23
1914,3683.73,Online,Los Angeles,1099,0,4,0,2023-07-17
1915,4486.66,POS,Los Angeles,978,0,4,0,2023-12-05
1916,7220.99,Online,Phoenix,1506,1,2,0,2023-10-20
1917,8862.07,Online,Phoenix,1127,1,2,0,2023-01-19
1918,5930.85,POS,Houston,297,1,3,0,2023-07-24
1919,3915.87,ATM,Los Angeles,3050,0,3,0,2023-10-11
1920,4126.81,Online,Phoenix,2226,0,3,0,2023-10-26
1921,6956.49,Online,Los Angeles,3287,0,3,0,2023-01-30
1922,33.18,Online,Phoenix,3015,1,1,0,2023-10-17
1923,6196.27,Online,New York,2363,0,1,0,2023-01-11
1924,3555.57,POS,Chicago,1063,0,3,0,2023-04-12
1925,7942.18,POS,New York,259,1,3,0,2023-09-02
1926,930.81,Bank Transfer,Phoenix,2055,1,0,0,2023-10-09
1927,5882.43,Bank Transfer,Chicago,2097,1,1,0,2023-02-19
1928,4810.25,Online,Chicago,3610,0,0,0,2023-06-25
1929,6423.61,ATM,Phoenix,2209,1,0,0,2023-02-10
1930,649.47,Online,Phoenix,1893,0,4,0,2023-06-02
1931,5800.26,ATM,Los Angeles,176,0,2,0,2023-01-21
1932,5615.28,Online,Phoenix,3074,1,1,0,2023-01-07
1933,5607.04,Bank Transfer,Houston,1001,1,3,0,2023-11-17
1934,6035.27,Bank Transfer,Phoenix,1919,1,3,1,2023-11-02
1935,6765.0,ATM,Houston,2503,1,2,0,2023-09-22
1936,8050.09,Online,Phoenix,1668,1,1,0,2023-09-28
1937,2698.94,ATM,Los Angeles,276,0,3,1,2023-10-20
1938,8250.67,Bank Transfer,Houston,2546,0,3,0,2023-12-15
1939,4983.06,Online,New York,676,0,4,0,2023-07-13
1940,771.51,Online,Houston,1824,1,0,0,2023-08-15
1941,586.45,ATM,Los Angeles,1052,0,3,0,2023-09-26
1942,3343.05,POS,Houston,1357,1,1,0,2023-05-25
1943,7849.18,ATM,Phoenix,3073,1,2,0,2023-03-11
1944,7077.1,Bank Transfer,Phoenix,3260,0,4,0,2023-01-19
1945,7886.36,Bank Transfer,Los Angeles,2104,0,1,0,2023-05-01
1946,5173.17,Bank Transfer,Chicago,547,1,4,0,2023-01-19
1947,4402.55,Bank Transfer,Phoenix,1136,0,0,0,2023-08-15
1948,1475.38,Bank Transfer,New York,3382,1,3,0,2023-10-03
1949,3282.6,POS,Los Angeles,2084,0,1,0,2023-03-01
1950,4340.76,Online,Houston,2041,0,2,0,2023-07-01
1951,886.92,ATM,Houston,439,0,0,0,2023-02-04
1952,2206.9,ATM,New York,1753,0,0,0,2023-09-12
1953,5982.65,Bank Transfer,Phoenix,1616,0,4,0,2023-12-03
1954,7356.9,ATM,Los Angeles,1850,1,0,0,2023-04-27
1955,9983.48,Bank Transfer,New York,2643,0,1,0,2023-10-06
1956,9331.2,POS,Phoenix,1601,0,4,0,2023-05-29
1957,6426.01,POS,Los Angeles,3397,0,0,0,2023-07-15
1958,4213.06,Online,Houston,1664,1,2,0,2023-06-04
1959,6362.14,POS,Los Angeles,307,1,1,0,2023-08-26
1960,7856.73,POS,Chicago,3606,1,2,0,2023-02-07
1961,1184.24,Online,Los Angeles,619,1,2,1,2023-04-05
1962,4099.64,ATM,Chicago,1133,1,4,0,2023-08-22
1963,8398.18,Bank Transfer,Los Angeles,1396,0,3,0,2023-09-20
1964,3838.95,Bank Transfer,Chicago,2405,0,4,0,2023-08-15
1965,5719.15,ATM,Houston,2229,0,1,0,2023-10-03
1966,5878.11,Online,Phoenix,1380,1,1,0,2023-12-05
1967,1845.58,ATM,Chicago,1700,1,4,0,2023-07-07
1968,3622.99,POS,Chicago,2116,0,3,0,2023-01-07
1969,3345.78,Online,Houston,2340,1,4,0,2023-10-28
1970,262.94,Online,Chicago,2740,1,1,0,2023-09-06
1971,242.89,Online,New York,181,1,3,0,2023-01-25
1972,8317.14,Bank Transfer,Houston,3538,0,1,0,2023-05-21
1973,2731.44,ATM,New York,2482,0,3,0,2023-04-05
1974,5181.27,Online,Houston,1488,1,3,0,2023-08-02
1975,2987.96,Online,Chicago,914,1,4,0,2023-04-20
1976,9406.85,Online,New York,1558,1,4,0,2023-10-03
1977,2593.71,ATM,Chicago,2114,1,4,0,2023-07-01
1978,4297.14,Bank Transfer,Houston,1045,0,3,0,2023-07-11
1979,8727.43,POS,Chicago,1636,1,3,0,2023-10-20
1980,8419.49,Bank Transfer,New York,2432,0,1,0,2023-10-12
1981,1861.83,Online,New York,1639,0,2,0,2023-12-07
1982,8026.63,Bank Transfer,Chicago,1583,0,4,0,2023-03-28
1983,4582.41,Bank Transfer,Los Angeles,2087,1,1,0,2023-05-23
1984,4830.21,POS,Houston,1309,0,1,1,2023-01-27
1985,1335.67,ATM,Houston,822,0,0,0,2023-12-01
1986,806.93,ATM,Chicago,602,1,4,0,2023-07-26
1987,7279.67,Bank Transfer,Los Angeles,1621,1,1,0,2023-12-05
1988,4965.12,Bank Transfer,New York,785,1,0,0,2023-06-04
1989,4369.07,ATM,Phoenix,3408,0,4,0,2023-07-01
1990,7295.35,ATM,Phoenix,1212,1,3,0,2023-10-23
1991,7655.36,POS,Chicago,671,0,0,0,2023-11-02
1992,1589.92,Online,Los Angeles,1267,0,3,1,2023-01-30
1993,6102.64,Bank Transfer,Los Angeles,1097,1,2,0,2023-04-05
1994,1354.41,ATM,Houston,2527,0,2,0,2023-04-11
1995,7514.0,Bank Transfer,New York,1998,0,2,0,2023-06-24
1996,6569.89,Bank Transfer,Los Angeles,2609,0,2,0,2023-03-03
1997,9566.19,ATM,Phoenix,101,0,1,0,2023-11-06
1998,690.51,POS,New York,2562,1,2,0,2023-11-14
1999,571.49,Bank Transfer,New York,1780,0,1,1,2023-05-10
2000,2822.59,POS,Chicago,176,1,1,0,2023-11-22
